eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude
1437699,ISK,ISK|ISK-MD,1999,1,8,16,17,43.6,,25.951,38.738,,,,10,,3.33,0.27
1437752,ISK,ISK|ATH-ML,1999,1,8,20,49,16.5,,27.333,37.685,,,,14,,4.22,0.22
1437805,ISK,ISK|ISK-MD,1999,1,9,0,21,8.5,,28.923,38.057,,,,10,,3.22,0.27
1437829,ISK,ISK|ISK-MD,1999,1,9,3,23,39.4,,29.357,36.871,,,,33,,3.22,0.27
1438124,ISK,ISK|ATH-ML,1999,1,10,8,11,59.2,,26.83,38.704,,,,10,,4.03,0.22
1438130,ISK,ISK|ATH-ML,1999,1,10,8,34,32.5,,26.807,38.744,,,,10,,4.13,0.22
1438163,ISK,ISK|ATH-ML,1999,1,10,10,53,27.3,,26.239,38.668,,,,10,,3.85,0.22
1438193,ISK,ISK|ATH-MD,1999,1,10,13,45,34.3,,28.281,38.508,,,,5,,3.52,0.246
1438199,ISK,ISK|ATH-ML,1999,1,10,14,17,18.5,,26.45,38.801,,,,10,,3.94,0.22
1438297,ISC,ISC|ATH-MD,1999,1,11,0,46,1.95,1.28,26.671,37.19,11.65,9.196,,5,,3.83,0.246
1438464,ISK,ISK|ISK-MD,1999,1,11,15,7,6.4,,27.017,39.298,,,,6,,3.33,0.27
1438495,ISK,ISK|ISK-MD,1999,1,11,16,49,38.6,,28.941,38.243,,,,10,,3.22,0.27
1438549,ISK,ISK|ATH-MD,1999,1,11,20,58,55.2,,27.047,39.039,,,,5,,4.14,0.246
1438628,ISK,ISK|ISK-MD,1999,1,12,2,55,39.8,,31.058,36.002,,,,10,,3.54,0.27
1438631,ISK,ISK|ATH-MD,1999,1,12,3,10,31.9,,27.122,36.408,,,,10,,4.04,0.246
1438649,ISK,ISK|ISK-MD,1999,1,12,4,45,36.9,,29.981,37.192,,,,6,,3.22,0.27
1438655,ISK,ISK|ISK-MD,1999,1,12,5,25,17.4,,26.945,38.451,,,,10,,3.54,0.27
1438657,ISK,ISK|ATH-MD,1999,1,12,5,27,44,,26.909,38.546,,,,11,,3.94,0.246
1438723,ISK,ISK|NIC-ML,1999,1,12,11,27,39.6,,31.505,36.36,,,,33,,3.64,0.283
1438869,ISK,ISK|ISK-MD,1999,1,12,22,3,30.8,,27.805,38.921,,,,5,,3.33,0.27
1438907,ISK,ISK|ISK-MD,1999,1,13,1,27,11.2,,28.785,37.215,,,,8,,3.75,0.27
1438969,ISK,ISK|ATH-MD,1999,1,13,6,41,49,,27.121,38.91,,,,13,,3.83,0.246
1439119,ISK,ISK|ATH-MD,1999,1,13,16,6,2.3,,27.937,39.293,,,,10,,3.73,0.246
1439219,ISK,ISK|ISK-MD,1999,1,13,23,13,41.8,,26.779,38.874,,,,10,,3.33,0.27
1439503,ISC,ISC|ATH-ML,1999,1,14,18,10,25.8,0.9,25.582,38.449,11.99,8.258,,36,,3.47,0.22
1439625,ISK,ISK|ISK-MD,1999,1,15,3,52,18.8,,29.917,37.941,,,,10,,3.33,0.27
1439687,ISK,ISK|ISK-MD,1999,1,15,8,33,54.3,,29.533,37.17,,,,10,,3.33,0.27
1439704,ISC,ISC|NEIC-MB,1999,1,15,9,51,30.17,1.04,26.338,34.761,10,5.107,,71.6,7.4,4.23,0.225
1439844,ISK,ISK|ISK-MD,1999,1,15,18,19,36.8,,29.467,37.607,,,,10,,3.54,0.27
1441144,ISC,ISC|ATH-MD,1999,1,19,20,35,17.02,1.76,27.085,35.251,20.98,9.155,,37,,4.24,0.246
1441227,ISK,ISK|ATH-ML,1999,1,20,2,45,12.5,,27.614,34.95,,,,33,,4.59,0.22
1441240,ISC,ISC|ATH-MD,1999,1,20,3,57,23.33,0.78,27.845,35.388,8.054,8.8,90,36,,4.04,0.246
1442131,ISK,ISK|ISK-MD,1999,1,22,16,5,18.5,,27.188,38.518,,,,5,,3.33,0.27
1442181,ISK,ISK|ISK-MD,1999,1,22,18,55,3.2,,30.696,37.972,,,,10,,3.33,0.27
1442316,ISK,ISK|ATH-MD,1999,1,23,5,37,15.1,,28.888,36.787,,,,33,,4.14,0.246
1442529,ISK,ISK|ATH-MD,1999,1,23,19,41,44.2,,27.525,37.795,,,,5,,4.04,0.246
1443014,ISC,ISC|ATH-ML,1999,1,24,16,44,52.25,0.74,26.129,38.395,9.135,7.5,90,38,,3.47,0.22
1443136,ISK,ISK|ISK-MD,1999,1,24,23,42,48.4,,29.115,39.316,,,,10,,3.22,0.27
1443179,ISC,ISC|ATH-MD,1999,1,25,2,56,28.29,1.57,27.343,35.557,21.42,11.2,,5,,3.94,0.246
1444587,ISC,ISC|ATH-MD,1999,1,28,20,20,17.55,1.16,27.481,35.807,13.99,8.282,,4.8,13.6,4.14,0.246
1445054,ISK,ISK|ISK-MD,1999,1,30,6,15,22.3,,27.947,39.446,,,,10,,3.54,0.27
1447476,ISC,ISC|ATH-MD,1999,2,1,14,18,5.23,1.99,27.544,36.736,26.78,23.42,90,10,,3.94,0.246
1447622,ISC,ISC|ATH-MD,1999,2,1,22,30,32.06,1.31,27.106,35.665,20,10.82,,17,,3.52,0.246
1447778,NIC,NIC|NIC-ML,1999,2,2,10,31,15.31,,30.755,35.563,,,,40,,3.42,0.283
1448982,ISK,ISK|NEIC-MB,1999,2,5,14,1,48.3,,30.629,38.525,,,,10,,3.63,0.225
1448990,ISK,ISK|ISK-MD,1999,2,5,14,26,41.8,,30.617,38.473,,,,10,,3.65,0.27
1449125,ISK,ISK|ISK-MD,1999,2,5,23,22,34.8,,30.599,38.485,,,,10,,3.43,0.27
1449186,ISK,ISK|ISK-MD,1999,2,6,3,36,15.9,,30.549,38.507,,,,10,,3.86,0.27
1449653,ISC,ISC|ATH-ML,1999,2,7,6,49,4.72,0.94,26.965,35.492,9.5,4.88,,22.8,7.4,4.13,0.22
1449687,ISK,ISK|ISK-MD,1999,2,7,8,30,55.4,,30.175,38.159,,,,5,,3.43,0.27
1450311,ISC,ISC|ATH-MD,1999,2,8,23,42,1.85,4.45,26.991,35.287,45.18,25.37,,10,,3.83,0.246
1450719,ISK,ISK|ATH-MD,1999,2,10,2,48,32.7,,28.099,39.506,,,,9,,3.83,0.246
1450879,ISC,ISC|ATH-MD,1999,2,10,12,1,10.44,2.13,26.279,35.122,14.32,8.08,,13.2,18.5,3.83,0.246
1450880,ISC,ISC|ATH-MD,1999,2,10,12,2,13.81,0.51,26.4,34.872,7.2,5.646,,55.8,8.5,4.24,0.246
1450920,ISC,ISC|ATH-MD,1999,2,10,14,5,2.2,2.15,26.364,35.128,13.99,7.263,,5.5,16.1,4.04,0.246
1451918,THE,THE|ATH-ML,1999,2,13,16,29,4.95,,26.398,38.027,,,,11,,3.75,0.22
1452029,ISK,ISK|ISK-MD,1999,2,13,23,45,58.2,,27.508,37.703,,,,5,,3.22,0.27
1452485,ISK,ISK|ATH-MD,1999,2,14,20,9,52.3,,27.99,37.277,,,,10,,3.94,0.246
1452490,ISK,ISK|ATH-MD,1999,2,14,20,18,19.5,,28.095,37.368,,,,10,,4.04,0.246
1452650,ISK,ISK|ISK-MD,1999,2,15,7,27,21,,29.258,36.367,,,,10,,3.86,0.27
1452659,ISK,ISK|ISK-MD,1999,2,15,8,10,6.3,,28.153,38.359,,,,10,,3.33,0.27
1452753,ISK,ISK|ISK-MD,1999,2,15,13,11,25.4,,30.088,38.045,,,,12,,3.54,0.27
1453116,ISK,ISK|ISK-MD,1999,2,16,10,8,50.8,,29.326,37.681,,,,10,,3.22,0.27
1453355,ISK,ISK|ISK-MD,1999,2,17,0,5,48.3,,26.198,38.598,,,,10,,3.54,0.27
1454256,ISK,ISK|ISK-MD,1999,2,19,12,29,26.7,,30.414,38.409,,,,10,,3.43,0.27
1455015,ISK,ISK|NEIC-MB,1999,2,21,17,47,59.1,,30.973,36.708,,,,10,,4.23,0.225
1455293,ISC,ISC|ATH-MD,1999,2,22,12,36,10.42,1.06,26.278,34.802,10.77,6.198,,5,,4.24,0.246
1455593,ATH,ATH|ATH-MD,1999,2,23,7,36,14.3,,26.85,36.24,,,,10,,4.04,0.246
1455808,ISK,ISK|ISK-MD,1999,2,23,18,40,35.7,,30.537,36.829,,,,5,,3.75,0.27
1455995,ISK,ISK|ISK-MD,1999,2,24,7,4,2.6,,30.554,36.936,,,,5,,3.54,0.27
1456288,ISK,ISK|ISK-MD,1999,2,25,2,35,55.2,,29.033,39.258,,,,5,,3.22,0.27
1456358,ISK,ISK|ISK-MD,1999,2,25,8,0,53.1,,30.403,36.949,,,,33,,3.22,0.27
1456481,ISK,ISK|ISK-MD,1999,2,25,13,57,43.3,,29.033,39.292,,,,9,,3.43,0.27
1456505,ISK,ISK|ISK-MD,1999,2,25,15,15,37.7,,26.821,38.868,,,,6,,3.22,0.27
1456569,ISK,ISK|ATH-MD,1999,2,25,18,31,26,,26.52,39.036,,,,10,,3.32,0.246
1456868,ISC,ISC|ATH-MD,1999,2,26,10,21,23.42,1.02,27.478,35.751,11.77,9.008,,6,,3.83,0.246
1456932,ISK,ISK|ATH-MD,1999,2,26,13,35,26.3,,28.805,35.285,,,,6,,4.14,0.246
1456937,ISK,ISK|ISK-MD,1999,2,26,13,56,49.9,,30.892,38.168,,,,5,,3.75,0.27
1457305,ISK,ISK|ATH-ML,1999,2,27,19,10,20.8,,26.806,35.372,,,,10,,4.69,0.22
1457358,ISC,ISC|ATH-ML,1999,2,27,23,50,11.35,0.53,26.318,34.691,5.8,4.198,,37.2,6.5,4.41,0.22
1457361,ISK,ISK|ISK-MD,1999,2,27,23,58,10.5,,29.272,36.487,,,,10,,3.97,0.27
1457363,ISK,ISK|ISK-MD,1999,2,28,0,3,37.1,,27.284,37.866,,,,5,,3.33,0.27
1536699,ISC,ISC|ATH-MD,1999,3,1,3,2,43.01,6.22,26.242,34.878,68.49,11.11,,5,,4.14,0.246
1536705,ISC,ISC|ATH-ML,1999,3,1,3,28,32.45,1.47,26.351,34.771,9.8,6.474,,16.4,10.7,4.31,0.22
1536825,ISK,ISK|ISK-MD,1999,3,1,11,1,28.6,,26.862,38.282,,,,10,,3.43,0.27
1536828,ISK,ISK|ISK-MD,1999,3,1,11,4,20.3,,26.671,38.186,,,,10,,3.33,0.27
1536880,ISK,ISK|ISK-MD,1999,3,1,13,53,45,,26.837,39.244,,,,10,,3.22,0.27
1537274,ISK,ISK|ATH-MD,1999,3,2,12,32,38.5,,26.681,38.477,,,,9,,3.94,0.246
1537491,ISK,ISK|ISK-MD,1999,3,2,23,38,10.4,,31.059,37.287,,,,5,,3.65,0.27
1537549,THE,THE|ATH-ML,1999,3,3,4,28,52.25,,27.139,37.415,,,,5,,4.59,0.22
1537796,ISC,ISC|ATH-MD,1999,3,3,16,59,53.36,0.89,27.121,37.39,7.144,8.2,90,14,,3.94,0.246
1538250,ISK,ISK|ISK-MD,1999,3,4,18,56,54.1,,27.951,38.904,,,,10,,3.33,0.27
1538386,ISK,ISK|ATH-ML,1999,3,5,4,1,54.6,,26.114,38.764,,,,5,,3.66,0.22
1538557,ISK,ISK|ISK-MD,1999,3,5,14,25,8.7,,28.889,37.015,,,,10,,3.33,0.27
1538577,ATH,ATH|ATH-MD,1999,3,5,15,16,28.4,,27.06,36.17,,,,10,,3.73,0.246
1539105,ISK,ISK|ISK-MD,1999,3,7,5,13,18.9,,29.185,38.87,,,,10,,3.22,0.27
1539381,ISK,ISK|ISK-MD,1999,3,8,0,25,31,,27.764,39.329,,,,5,,3.22,0.27
1539743,ISK,ISK|ISK-MD,1999,3,8,19,45,41.5,,29.3,36.765,,,,33,,3.33,0.27
1540090,ISK,ISK|NIC-ML,1999,3,9,9,32,36.8,,29.122,35.584,,,,9,,3.75,0.283
1540445,ISK,ISK|ISK-MD,1999,3,9,23,45,31.8,,29.653,37.049,,,,10,,3.43,0.27
1540494,ISK,ISK|NEIC-MB,1999,3,10,4,2,14.7,,28.485,34.374,,,,10,,4.03,0.225
1540532,ISC,ISC|ATH-MD,1999,3,10,6,34,29.86,0.91,27.078,37.405,7.142,7.7,90,10,,3.94,0.246
1540711,ISK,ISK|ATH-MD,1999,3,10,14,30,12.5,,26.915,38.139,,,,14,,3.94,0.246
1540867,ISK,ISK|ATH-MD,1999,3,11,0,1,16.3,,28.017,38.985,,,,10,,3.83,0.246
1541150,ISK,ISK|ISK-MD,1999,3,11,16,30,17.5,,29.282,37.626,,,,9,,3.54,0.27
1541152,ISK,ISK|ISK-MD,1999,3,11,16,33,57.8,,29.272,37.856,,,,10,,3.33,0.27
1541300,ISC,ISC|ATH-ML,1999,3,12,3,59,38.79,0.52,26.893,35.808,6,3.871,,5,,4.31,0.22
1541675,ISC,ISC|ATH-ML,1999,3,12,23,11,41.17,0.27,27.091,36.686,4.8,2.67,,150.3,3.5,4.03,0.22
1541996,ISC,ISC|ATH-MD,1999,3,13,20,22,24.86,2.93,26.273,35.157,45.18,13.07,,21,,3.73,0.246
1542422,ISK,ISK|ATH-MD,1999,3,14,15,41,8.4,,26.911,39.066,,,,10,,3.63,0.246
1542440,ISK,ISK|ISK-MD,1999,3,14,16,25,22.2,,27.411,39.008,,,,10,,3.33,0.27
1542443,ISK,ISK|ATH-MD,1999,3,14,16,30,57.2,,27.108,39.049,,,,10,,3.42,0.246
1542640,ISK,ISK|ATH-MD,1999,3,15,6,47,51.9,,26.615,38.449,,,,10,,3.94,0.246
1542686,ISC,ISC|ATH-MD,1999,3,15,10,47,23.91,1.52,26.997,35.418,19.43,9.408,,18.6,13.9,4.24,0.246
1542725,ISC,ISC|ATH-MD,1999,3,15,13,16,44.37,0.95,26.326,35.576,13.1,6.5,,5,,3.73,0.246
1543492,ISC,ISC|ATH-MD,1999,3,17,13,35,3.41,1.55,26.871,35.475,20.54,11.93,,10,,3.73,0.246
1543683,ISC,ISC|NIC-ML,1999,3,18,2,42,7.23,0.98,30.748,35.31,11.14,7.8,90,25,,3.75,0.261
1543688,ISC,ISC|NIC-ML,1999,3,18,2,53,49.97,0.74,30.621,35.318,9.963,7.9,90,25,,3.97,0.261
1543971,ISC,ISC|ATH-MD,1999,3,18,23,24,33.01,0.91,25.693,36.593,9.536,9.7,90,3,,3.94,0.246
1544346,ISK,ISK|ISK-MD,1999,3,20,8,18,50.3,,29.358,38.535,,,,10,,3.54,0.27
1544862,ISC,ISC|ATH-MD,1999,3,21,21,17,15.21,1.21,27.233,35.794,15.4,13.88,90,10,,3.63,0.246
1545333,ISK,ISK|ISK-MD,1999,3,23,9,24,53.1,,30.236,37.101,,,,10,,3.22,0.27
1545891,ISC,ISC|ATH-ML,1999,3,24,21,3,10.06,0.81,25.785,36.689,7.477,7.3,90,10,,3.85,0.22
1546029,ISC,ISC|ATH-ML,1999,3,25,5,51,48.53,1.9,25.648,36.656,10.43,6.768,,14.8,16.2,3.75,0.22
1546071,ISC,ISC|ATH-ML,1999,3,25,8,22,33.64,1.07,25.708,36.607,6.237,6.4,90,17.9,14.2,3.85,0.22
1546137,ISC,ISC|ATH-MD,1999,3,25,11,9,36.4,1.89,27.176,35.881,17.65,13.13,,39.8,58.4,3.83,0.246
1546156,ISC,ISC|ATH-MD,1999,3,25,11,48,44.72,0.57,26.862,36.638,9.4,6.235,,139,,3.94,0.246
1546257,ISK,ISK|NEIC-MB,1999,3,25,16,37,8.5,,31.278,37.215,,,,10,,4.03,0.225
1546325,ATH,ATH|ATH-MD,1999,3,25,19,34,36.8,,26.25,36.87,,,,10,,3.94,0.246
1546424,ISK,ISK|ATH-MD,1999,3,26,1,31,55,,27.192,39.036,,,,13,,3.83,0.246
1546545,ISK,ISK|NEIC-MB,1999,3,26,9,18,55.5,,28.094,37.305,,,,10,,4.33,0.225
1546562,ISK,ISK|ATH-MD,1999,3,26,10,25,3.7,,28.107,37.373,,,,9,,4.14,0.246
1546883,ISK,ISK|ISK-MD,1999,3,27,7,38,47.4,,27.969,39.511,,,,10,,3.33,0.27
1546999,ISK,ISK|ATH-MD,1999,3,27,16,19,17.7,,27.408,36.253,,,,10,,4.14,0.246
1547064,ISK,ISK|ISK-MD,1999,3,27,19,35,15.4,,26.663,38.823,,,,10,,3.22,0.27
1547093,ISK,ISK|ISK-MD,1999,3,27,21,4,28.8,,26.538,38.591,,,,10,,3.33,0.27
1547161,ISK,ISK|NEIC-MB,1999,3,27,23,10,8.9,,28.691,37.943,,,,5,,4.03,0.225
1547668,THE,THE|MED_RCMT-MW,1999,3,29,4,5,10.21,,28.66,37.543,,,,11,,4.8,
1547846,ISK,ISK|ATH-MD,1999,3,29,14,6,21.2,,27.872,37.216,,,,10,,4.14,0.246
1548197,ISK,ISK|ATH-MD,1999,3,30,11,56,9.7,,26.931,38.888,,,,5,,3.83,0.246
1548304,ISK,ISK|ISK-MD,1999,3,30,18,9,12.2,,29.156,36.409,,,,8,,3.33,0.27
1548329,ISK,ISK|ISK-MD,1999,3,30,19,47,55.4,,28.966,38.075,,,,9,,3.22,0.27
1548700,ISK,ISK|ISK-MD,1999,3,31,21,58,57,,27.838,39.315,,,,5,,3.22,0.27
1619288,ISC,ISC|ATH-MD,1999,4,2,18,26,16.04,0.88,25.307,35.778,8.645,10.32,90,32,,3.73,0.246
1619325,ISK,ISK|ATH-MD,1999,4,2,20,12,4.8,,27.191,38.162,,,,10,,3.94,0.246
1619357,ISK,ISK|ISK-MD,1999,4,2,22,19,41.9,,28.968,38.868,,,,6,,3.22,0.27
1619944,ISK,ISK|NIC-ML,1999,4,4,11,40,35.7,,30.971,35.668,,,,8,,4.08,0.261
1620002,ISK,ISK|NIC-ML,1999,4,4,15,31,35.3,,31.174,36.099,,,,9,,4.08,0.261
1620348,ISK,ISK|ATH-MD,1999,4,5,10,7,34.2,,27.91,37.051,,,,10,,4.14,0.246
1620351,ISK,ISK|ISK-MD,1999,4,5,10,14,34.6,,27.425,37.018,,,,10,,3.97,0.27
1620353,ISC,ISC|ATH-MD,1999,4,5,10,15,30.16,1.65,28.016,37.038,16.48,15.5,90,15,,4.14,0.246
1620620,ATH,ATH|ATH-MD,1999,4,6,0,30,30.3,,26.99,35.62,,,,10,,3.63,0.246
1621343,ISC,ISC|ATH-ML,1999,4,8,0,13,9.93,0.24,26.678,36.485,4.6,2.856,,154.8,3.3,4.22,0.22
1621468,ISK,ISK|ISK-MD,1999,4,8,10,5,2.6,,28.188,37.23,,,,10,,3.54,0.27
1622010,ISC,ISC|ATH-MD,1999,4,9,15,37,2.86,1.61,26.666,36.807,18.76,8.354,,33,,3.73,0.246
1622443,ISK,ISK|ISK-MD,1999,4,10,22,45,55.7,,27.276,36.331,,,,12,,3.54,0.27
1623000,ISK,ISK|ISK-MD,1999,4,12,15,46,43.4,,27.028,38.922,,,,10,,3.33,0.27
1623584,ISK,ISK|ISK-MD,1999,4,14,9,58,58.4,,27.813,39.405,,,,10,,3.22,0.27
1623598,ISK,ISK|ATH-MD,1999,4,14,10,47,43.8,,28.059,37.205,,,,10,,4.14,0.246
1623811,ISK,ISK|ISK-MD,1999,4,14,23,47,45.1,,27.808,39.301,,,,10,,3.22,0.27
1624044,ISK,ISK|ATH-MD,1999,4,15,12,34,13.3,,27.157,38.648,,,,5,,3.94,0.246
1624307,ISK,ISK|ATH-MD,1999,4,16,1,55,13.5,,28.049,37.214,,,,10,,4.14,0.246
1624526,ISK,ISK|NEIC-MB,1999,4,16,13,52,44.7,,28.73,36.468,,,,10,,4.03,0.225
1624650,ISK,ISK|ISK-MD,1999,4,16,20,37,50.4,,27.18,37.963,,,,10,,3.33,0.27
1625085,ISK,ISK|ISK-MD,1999,4,18,0,17,50.5,,26.573,38.431,,,,5,,3.54,0.27
1625188,ISK,ISK|ATH-MD,1999,4,18,7,46,37.2,,26.07,38.129,,,,10,,3.94,0.246
1625768,ISK,ISK|ISK-MD,1999,4,19,23,1,28.6,,28.44,36.069,,,,33,,3.54,0.27
1626114,ISC,ISC|ATH-MD,1999,4,20,20,12,40.38,1.94,27.185,35.625,38.07,13.26,,50.5,29.2,3.83,0.246
1626136,ISK,ISK|ISK-MD,1999,4,20,21,59,33.3,,27.722,39.036,,,,10,,3.22,0.27
1626617,ISC,ISC|ATH-ML,1999,4,22,1,9,42.32,0.96,25.325,37.852,13.43,6.9,,5,,3.47,0.22
1626669,ISK,ISK|ISK-MD,1999,4,22,5,31,38.6,,27.382,38.484,,,,10,,3.43,0.27
1626817,ISK,ISK|ISK-MD,1999,4,22,13,6,54.1,,27.07,38.913,,,,10,,3.22,0.27
1627123,ISC,ISC|NEIC-MB,1999,4,23,10,25,56.18,1.02,26.136,35.455,12.99,5.335,,47,13.6,3.83,0.225
1627170,ISK,ISK|ISK-MD,1999,4,23,12,26,46.9,,29.997,39.035,,,,10,,3.33,0.27
1627283,THE,THE|MED_RCMT-MW,1999,4,23,18,19,49.17,,31.081,36.433,,,,10,,4.8,
1627463,ISK,ISK|ISK-MD,1999,4,24,7,36,45.9,,28.76,36.288,,,,5,,3.65,0.27
1628601,ISK,ISK|ATH-MD,1999,4,27,16,5,33.6,,27.968,39.211,,,,5,,4.14,0.246
1629069,ISK,ISK|ISK-MD,1999,4,29,0,9,32.1,,28.925,36.51,,,,33,,3.33,0.27
1629570,ISK,ISK|ISK-MD,1999,4,30,9,42,2.6,,27.816,37.289,,,,5,,3.22,0.27
1629620,ISK,ISK|ISK-MD,1999,4,30,12,15,7.6,,27.843,37.278,,,,5,,3.33,0.27
1629629,ISK,ISK|ISK-MD,1999,4,30,12,48,39.1,,27.851,37.275,,,,10,,3.22,0.27
1629631,ISK,ISK|ISK-MD,1999,4,30,12,51,43.9,,27.867,37.277,,,,10,,3.22,0.27
1629655,ISK,ISK|ISK-MD,1999,4,30,13,47,16.2,,27.849,37.273,,,,10,,3.22,0.27
1629706,ISK,ISK|ISK-MD,1999,4,30,17,6,58.7,,27.798,37.235,,,,10,,3.54,0.27
1672669,ISK,ISK|ISK-MD,1999,5,1,0,9,1.7,,27.859,37.243,,,,10,,3.33,0.27
1672777,ISK,ISK|ATH-MD,1999,5,1,7,14,10.1,,27.864,37.241,,,,10,,4.04,0.246
1672779,ISK,ISK|ATH-MD,1999,5,1,7,16,3.8,,27.826,37.292,,,,5,,4.14,0.246
1672780,ISK,ISK|ISK-MD,1999,5,1,7,19,53.3,,27.979,37.35,,,,10,,3.22,0.27
1672785,ISK,ISK|ATH-MD,1999,5,1,7,45,26.8,,27.84,37.262,,,,6,,4.14,0.246
1672804,ISK,ISK|ISK-MD,1999,5,1,8,51,30.3,,27.808,37.241,,,,14,,3.43,0.27
1672871,ISC,ISC|ATH-MD,1999,5,1,13,23,16.7,1.34,27.723,37.177,11.59,11.65,90,3.4,16.3,4.04,0.246
1673074,ISK,ISK|ISK-MD,1999,5,2,2,18,19.2,,29.157,36.081,,,,33,,3.33,0.27
1673141,ISC,ISC|ATH-ML,1999,5,2,7,16,49.08,1.48,26.444,36.55,11.32,6.866,,140.4,25.5,3.94,0.22
1673591,ISK,ISK|ISK-MD,1999,5,3,9,35,57.5,,27.85,37.28,,,,10,,3.54,0.27
1673742,ISK,ISK|ATH-MD,1999,5,3,17,33,32.2,,27.698,37.202,,,,10,,4.14,0.246
1673751,ISK,ISK|ATH-MD,1999,5,3,17,47,40.6,,27.69,37.229,,,,10,,4.04,0.246
1673759,ISC,ISC|ATH-MD,1999,5,3,18,4,38.64,0.89,27.761,37.15,9.113,9.9,90,5,,4.04,0.246
1674139,ISC,ISC|ATH-ML,1999,5,4,19,27,42.28,1.05,25.457,36.511,4.3,3.123,,9.5,7.2,4.22,0.22
1674140,ISC,ISC|ATH-ML,1999,5,4,19,32,37.8,1.01,25.377,36.454,10.71,9.4,90,36,,3.57,0.22
1674172,ISK,ISK|ISK-MD,1999,5,4,22,38,1.7,,27.859,37.255,,,,10,,3.43,0.27
1674407,ISC,ISC|ATH-MD,1999,5,5,16,46,53.82,1.56,27.053,37.391,12.77,8.995,,5,,4.14,0.246
1676119,ISK,ISK|ATH-MD,1999,5,9,14,54,33.7,,27.042,39.204,,,,10,,4.04,0.246
1677688,ISK,ISK|NEIC-MB,1999,5,13,8,42,26.5,,27.727,36.348,,,,10,,3.93,0.225
1678505,ISK,ISK|ISK-MD,1999,5,15,2,6,35.7,,27.18,39.055,,,,10,,3.22,0.27
1679628,ISK,ISK|ISK-MD,1999,5,17,13,39,46.3,,27.135,38.938,,,,10,,3.22,0.27
1679808,ISK,ISK|ISK-MD,1999,5,17,23,13,18,,30.131,38.253,,,,5,,3.43,0.27
1679886,ISK,ISK|NIC-ML,1999,5,18,3,29,16.4,,31.181,35.458,,,,33,,3.97,0.261
1680154,ISK,ISK|ISK-MD,1999,5,18,20,0,11.5,,28.41,37.378,,,,10,,3.22,0.27
1680182,ISK,ISK|ATH-MD,1999,5,18,21,10,41.8,,27.056,38.776,,,,10,,3.83,0.246
1680193,ISK,ISK|ISK-MD,1999,5,18,21,51,26.9,,28.396,37.436,,,,10,,3.22,0.27
1680572,ISK,ISK|ATH-MD,1999,5,20,3,21,4.3,,27.78,37.313,,,,10,,4.04,0.246
1680660,ISK,ISK|ISK-MD,1999,5,20,9,12,12.8,,29.416,39.161,,,,9,,3.33,0.27
1680798,ISK,ISK|ISK-MD,1999,5,20,15,20,50.7,,28.826,36.894,,,,15,,3.33,0.27
1680961,ISC,ISC|ATH-MD,1999,5,21,0,37,37.27,1.23,26.849,37.912,16.81,11.1,90,34,,3.94,0.246
1681056,ISC,ISC|ATH-MD,1999,5,21,6,29,31.01,2.1,27.62,37.181,11.59,8,90,7.4,21.3,3.63,0.246
1681057,ISC,ISC|ATH-MD,1999,5,21,6,31,37.14,0.7,27.731,37.219,6.276,7,90,5,,3.94,0.246
1681105,ISK,ISK|ISK-MD,1999,5,21,9,25,17.3,,27.809,37.258,,,,10,,3.22,0.27
1681219,ISK,ISK|ATH-MD,1999,5,21,15,48,55.2,,28.149,37.159,,,,10,,3.94,0.246
1681788,ISK,ISK|ATH-MD,1999,5,23,1,1,36.5,,27.849,37.254,,,,10,,4.04,0.246
1681904,ISK,ISK|ISK-MD,1999,5,23,8,5,29.4,,27.842,39.225,,,,10,,3.75,0.27
1681930,ISK,ISK|ISK-MD,1999,5,23,9,35,22.8,,27.756,39.215,,,,10,,3.33,0.27
1682099,ISK,ISK|ATH-MD,1999,5,23,19,0,58.2,,28.07,39.259,,,,8,,4.04,0.246
1682150,ISK,ISK|ISK-MD,1999,5,23,22,49,46.2,,29.511,37.915,,,,10,,3.33,0.27
1682260,ISK,ISK|ATH-MD,1999,5,24,7,39,4.1,,26.83,38.63,,,,10,,3.83,0.246
1682491,ISK,ISK|ISK-MD,1999,5,24,20,47,20.4,,27.763,39.257,,,,13,,3.33,0.27
1682495,ISK,ISK|ISK-MD,1999,5,24,21,2,23.1,,31.024,37.036,,,,10,,3.43,0.27
1682560,ISK,ISK|ISK-MD,1999,5,25,2,28,29.2,,29.049,37.193,,,,7,,3.22,0.27
1682568,ISK,ISK|ATH-MD,1999,5,25,2,52,42.2,,28.209,39.369,,,,10,,3.83,0.246
1682576,ISC,ISC|ATH-MD,1999,5,25,3,21,44.48,3.44,27.354,35.446,32.74,24.51,,21.8,20.4,3.94,0.246
1682591,ISK,ISK|ISK-MD,1999,5,25,4,41,39.2,,27.751,38.601,,,,10,,3.33,0.27
1682764,ISK,ISK|ATH-MD,1999,5,25,16,43,17.9,,27.788,37.215,,,,10,,3.94,0.246
1682808,ISK,ISK|ATH-MD,1999,5,25,18,51,34.5,,26.334,38.809,,,,10,,4.04,0.246
1682847,ISC,ISC|ATH-MD,1999,5,25,20,50,58.85,1.93,27.717,35.279,19.76,9.333,,10,,4.14,0.246
