eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude
12762875,THE,2007,7,5,17,1,6.98,nan,26.643,34.917,nan,nan,nan,0,nan,3.83,0.246
12762895,ISK,2007,7,5,17,59,1.6,nan,27.228,34.714,nan,nan,nan,23,nan,4.14,0.246
12762904,ATH,2007,7,5,18,17,22.8,nan,27.23,35.91,nan,nan,nan,18,nan,3.63,0.246
12762915,ISK,2007,7,5,18,36,48,nan,27.663,35.054,nan,nan,nan,2,nan,3.73,0.246
12763108,ATH,2007,7,6,0,30,34.2,nan,27.3,35.72,8.6,8.1,-1,2,nan,3.32,0.246
12763109,ATH,2007,7,6,0,31,4.5,nan,25.64,36.65,0.8,16.6,-1,27,10.3,3.42,0.246
12763118,ISK,2007,7,6,0,50,20.1,nan,30.993,37.914,nan,nan,nan,10,nan,3.22,0.27
12763278,ATH,2007,7,6,7,13,43.1,nan,27,35.71,nan,nan,nan,46,nan,3.32,0.246
12763286,ATH,2007,7,6,7,19,49.8,nan,27.65,35.48,8.2,6.4,-1,17,4.3,4.04,0.246
12763385,ISK,2007,7,6,10,23,30.1,nan,29.361,37.781,nan,nan,nan,20,nan,3.22,0.27
12763411,ATH,2007,7,6,11,27,56.2,nan,26.83,34.98,3.7,2.1,-1,4,nan,3.63,0.246
12763704,ISK,2007,7,6,21,27,32,nan,27.884,38.908,nan,nan,nan,4,nan,3.33,0.27
12764091,ISK,2007,7,7,11,34,37.4,nan,31.401,37.129,nan,nan,nan,16,nan,3.22,0.27
12764288,ATH,2007,7,7,17,15,4.2,nan,27.39,35.77,nan,nan,nan,10,nan,3.73,0.246
12764293,ISK,2007,7,7,17,24,16.1,nan,28.062,36.607,nan,nan,nan,2,nan,3.42,0.246
12764311,ATH,2007,7,7,17,56,12.6,nan,27.66,35.59,nan,nan,nan,5,nan,3.73,0.246
12764452,ATH,2007,7,7,21,39,40.9,nan,27.18,35.76,nan,nan,nan,23,nan,3.73,0.246
12764470,ISCJB,2007,7,7,22,3,54.03,2.07,27.4048,35.5486,30.65,10.58,156,5.4,16.9,3.83,0.246
12764596,ISK,2007,7,8,0,48,2.3,nan,28.147,36.536,nan,nan,nan,22,nan,3.73,0.246
12764713,ISK,2007,7,8,4,19,15.4,nan,28.04,35.285,nan,nan,nan,30,nan,3.83,0.246
13198266,IDC,2007,7,8,7,31,58,0.98,27.8149,35.4183,19.4,16.5,10,0,nan,4.06,0.188
12764561,THE,2007,7,8,12,39,11.07,nan,28.983,39.579,nan,nan,nan,7,nan,3.88,0.188
12764564,THE,2007,7,8,21,35,44.76,nan,26.649,38.157,nan,nan,nan,1,nan,3.73,0.246
12765452,ISK,2007,7,9,2,40,6.2,nan,27.81,34.728,nan,nan,nan,32,nan,3.83,0.246
12765467,ATH,2007,7,9,3,13,22.7,nan,27.91,35.23,5,3.1,-1,7,nan,3.83,0.246
12765699,ATH,2007,7,9,12,46,54,nan,27.49,35.75,nan,nan,nan,10,nan,3.52,0.246
12765737,IDC,2007,7,9,13,45,33.9,0.75,27.6102,36.2276,18.4,13.6,155,0,nan,4.15,0.188
12765790,ISC,2007,7,9,14,59,34.99,1.54,26.9608,36.0944,11.17,10.66,137,29.1,13.8,3.32,0.246
12765799,ISK,2007,7,9,15,11,35.3,nan,27.578,37.843,nan,nan,nan,2,nan,3.11,0.27
12765844,ISK,2007,7,9,16,26,23.9,nan,27.617,36.762,nan,nan,nan,5,nan,3.42,0.246
12765944,ISK,2007,7,9,19,57,7.2,nan,30.182,38.971,nan,nan,nan,5,nan,3.11,0.27
12766215,ATH,2007,7,10,6,20,16.9,nan,26.52,35.38,nan,nan,nan,10,nan,3.63,0.246
12766738,THE,2007,7,11,0,26,47.82,nan,27.07,38.157,nan,nan,nan,5,nan,3.94,0.246
12766765,ATH,2007,7,11,1,55,47.2,nan,26.27,35.02,9.2,3.9,-1,39,6.2,3.83,0.246
12766773,ATH,2007,7,11,2,13,32.9,nan,26.56,34.83,nan,nan,nan,10,nan,3.52,0.246
12766774,ATH,2007,7,11,2,14,41.3,nan,26.37,34.92,nan,nan,nan,10,nan,3.73,0.246
12766781,ISK,2007,7,11,2,37,46.9,nan,27.587,36.852,nan,nan,nan,14,nan,3.43,0.27
12766811,ISK,2007,7,11,3,38,16.8,nan,26.453,36.733,nan,nan,nan,7,nan,2.99,0.188
12766853,ISK,2007,7,11,5,57,3.7,nan,27.792,36.305,nan,nan,nan,10,nan,3.52,0.246
12766717,ISK,2007,7,11,6,18,1.1,nan,29.437,36.281,nan,nan,nan,18,nan,3.61,0.188
12767218,DDA,2007,7,11,18,10,6.5,nan,29.0573,39.1037,nan,nan,nan,6.9,4,3.7,0.5
12766724,ISK,2007,7,11,22,1,32,nan,29.238,37.086,nan,nan,nan,3,nan,3.83,0.246
12767647,IDC,2007,7,12,11,37,56.96,1.02,27.6909,35.3285,23.4,15.7,178,0,nan,3.97,0.2
12768020,ISK,2007,7,13,1,12,7.9,nan,29.657,35.825,nan,nan,nan,9,nan,3.7,0.188
12768627,ATH,2007,7,14,1,48,35.9,nan,26.53,35.69,6.5,2.1,-1,38,8.8,3.29,0.22
12768679,ISK,2007,7,14,3,54,58.7,nan,28.695,36.579,nan,nan,nan,22,nan,3.83,0.246
12769019,ATH,2007,7,14,19,1,53.5,nan,26.65,36.64,10.4,7.6,-1,91,39,3.61,0.296
12769190,ATH,2007,7,15,4,1,10.8,nan,27.4,35.52,nan,nan,nan,26,nan,3.52,0.246
12769637,ISCJB,2007,7,15,20,18,58.31,0.91,30.8399,35.357,9.455,8.382,165,10,nan,3.52,0.296
12770971,ISK,2007,7,16,20,28,57.7,nan,30.995,37.973,nan,nan,nan,10,nan,3.33,0.27
12771015,ISK,2007,7,16,21,30,5.8,nan,31.173,36.102,nan,nan,nan,12,nan,3.79,0.188
12771038,ISK,2007,7,16,22,2,50.9,nan,27.704,36.864,nan,nan,nan,6,nan,3.32,0.246
12771222,THE,2007,7,17,3,14,36.2,nan,27.459,38.721,nan,nan,nan,3,nan,3.52,0.246
12771777,THE,2007,7,17,18,2,53.63,nan,26.917,38.601,nan,nan,nan,0,nan,3.63,0.246
12772102,THE,2007,7,18,2,51,51.2,nan,29.346,39.352,nan,nan,nan,6,nan,3.88,0.188
12772613,ISK,2007,7,18,16,54,16.4,nan,28.139,39.266,nan,nan,nan,9,nan,3,0.27
12772901,THE,2007,7,19,1,19,11.42,nan,28.06,39.254,nan,nan,nan,17,nan,3.61,0.188
12772904,ISK,2007,7,19,1,26,15.4,nan,29.293,36.537,nan,nan,nan,27,nan,3.43,0.27
12772997,ATH,2007,7,19,4,10,2.8,nan,26.85,36.01,2.4,2.2,-1,31,3.2,3.32,0.246
12773802,ISK,2007,7,20,1,33,22.4,nan,30.953,37.999,nan,nan,nan,10,nan,3.44,0.188
12773893,ATH,2007,7,20,4,33,3.8,nan,25.98,35.8,0.3,0.4,-1,18,0.7,3.52,0.246
12774002,ISK,2007,7,20,7,33,25.2,nan,29.264,37.078,nan,nan,nan,5,nan,3.11,0.27
12774071,ATH,2007,7,20,8,51,10.7,nan,26.97,34.75,nan,nan,nan,37,nan,3.63,0.246
12774806,ATH,2007,7,20,23,34,5.6,nan,26.03,35.71,4.4,1.2,-1,30,3.6,3.32,0.246
12775873,ISK,2007,7,22,3,27,17.1,nan,30.966,37.912,nan,nan,nan,9,nan,3.22,0.27
12776030,IDC,2007,7,22,8,26,16.92,0.89,25.5623,36.4372,17.9,14.2,100,0,nan,3.67,0.2
12776692,ISK,2007,7,23,3,39,50.8,nan,28.067,36.579,nan,nan,nan,5,nan,3.63,0.246
12776766,THE,2007,7,23,5,48,48.31,nan,26.925,36.494,nan,nan,nan,130,nan,4.37,0.224
12777185,HLW,2007,7,23,17,21,6.7,nan,26.73,34.57,nan,nan,nan,17.5,nan,3.35,0.296
12777378,THE,2007,7,23,22,42,12.47,nan,26.75,38.774,nan,nan,nan,7,nan,4.04,0.246
12777455,THE,2007,7,24,0,56,28.29,nan,26.37,38.466,nan,nan,nan,7,nan,3.52,0.246
12777953,ISK,2007,7,24,15,10,20.8,nan,28.192,37.22,nan,nan,nan,7,nan,3.22,0.27
12778030,ATH,2007,7,24,17,27,7.8,nan,26.7,36.49,4.3,4.4,-1,43,nan,3.52,0.246
12778177,THE,2007,7,24,21,19,22.71,nan,26.122,38.743,nan,nan,nan,10,nan,3.63,0.246
12778908,ISK,2007,7,25,17,4,44.4,nan,29.314,36.406,nan,nan,nan,28,nan,3.11,0.27
12778932,DDA,2007,7,25,17,45,20.02,nan,29.7892,37.7677,nan,nan,nan,7,1.9,3.8,0.5
12779000,ISK,2007,7,25,19,40,0.1,nan,30.503,37.186,nan,nan,nan,9,nan,3.65,0.27
12779607,ISCJB,2007,7,26,13,43,13.46,1.86,27.3717,35.0275,14.78,12.34,37,10.2,9.59,3.83,0.246
12780043,ISCJB,2007,7,27,2,3,9.61,0.89,27.1578,35.5344,13.24,5.927,154,29.4,8.42,4.04,0.246
12780804,ATH,2007,7,27,22,25,54.4,nan,26.18,35.79,9.5,4.4,-1,45,nan,3.73,0.246
12780977,THE,2007,7,28,4,7,45.72,nan,26.739,37.959,nan,nan,nan,3,nan,3.52,0.246
12781428,ATH,2007,7,28,19,8,22.4,nan,26.37,35.41,11.1,2.9,-1,27,5,3.63,0.246
12781615,ISK,2007,7,29,1,7,56,nan,28.659,37.206,nan,nan,nan,5,nan,3.44,0.188
12781763,IDC,2007,7,29,5,43,5.92,3.87,28.1266,38.5713,33.7,22.4,125,41.2,42.6,4.06,0.188
12781777,THE,2007,7,29,6,18,38.75,nan,27.276,38.792,nan,nan,nan,16,nan,3.11,0.27
12781580,ISK,2007,7,29,8,0,36.8,nan,30.342,37.026,nan,nan,nan,24,nan,3.54,0.27
12782160,THE,2007,7,29,18,29,51.51,nan,27.766,38.837,nan,nan,nan,11,nan,3.97,0.188
12783404,ISK,2007,7,31,10,39,48.2,nan,28.794,39.379,nan,nan,nan,4,nan,3.33,0.27
12783670,DDA,2007,7,31,16,21,21.68,nan,28.0943,39.272,nan,nan,nan,14.2,4,3.8,0.5
12783967,THE,2007,7,31,21,34,21.24,nan,25.809,37.963,nan,nan,nan,0,nan,3.42,0.246
12794262,ISK,2007,8,1,11,58,20.8,nan,26.875,38.91,nan,nan,nan,5,nan,3,0.27
12794254,ATH,2007,8,1,12,14,39.5,nan,26.03,35.33,4,1,-1,31,1.7,3.52,0.246
12794218,IDC,2007,8,1,17,47,54.23,1.32,27.0589,35.8414,31.2,19,1,0,nan,3.47,0.2
12794176,THE,2007,8,1,18,52,42.41,nan,26.657,38.933,nan,nan,nan,7,nan,3.26,0.188
12794169,THE,2007,8,1,19,8,19.52,nan,26.08,37.906,nan,nan,nan,9,nan,3.63,0.246
12795422,THE,2007,8,2,10,11,22.61,nan,26.661,38.239,nan,nan,nan,0,nan,4.27,0.275
12794847,ISK,2007,8,2,18,16,48.1,nan,29.045,39.093,nan,nan,nan,5,nan,3.33,0.27
12796944,ISK,2007,8,4,2,4,3.4,nan,30.331,38.56,nan,nan,nan,2,nan,3.22,0.27
12796326,ISK,2007,8,4,22,36,59.3,nan,30.812,35.999,nan,nan,nan,17,nan,3.63,0.246
12797547,ISK,2007,8,5,7,8,32,nan,27.776,36.688,nan,nan,nan,7,nan,3.52,0.246
12797483,ISK,2007,8,5,12,36,7,nan,27.108,37.55,nan,nan,nan,2,nan,3.73,0.246
12797167,DDA,2007,8,5,15,24,51.26,nan,29.2617,35.821,nan,nan,nan,6.7,1,3.7,0.5
12797133,ISK,2007,8,5,16,27,26.8,nan,28.268,39.444,nan,nan,nan,5,nan,3.22,0.27
12797108,ISK,2007,8,5,17,1,44.2,nan,27.723,36.569,nan,nan,nan,5,nan,3.73,0.246
12796963,ISK,2007,8,5,23,43,26.2,nan,26.75,38.137,nan,nan,nan,6,nan,3.42,0.246
12798251,IDC,2007,8,6,5,26,7.99,1.73,31.4605,36.0376,14.9,11.5,29,58.6,19.1,4.06,0.188
12797858,ATH,2007,8,6,18,13,58.9,nan,27.6,35.52,4.6,2.8,-1,13,3.5,3.32,0.246
12797825,DDA,2007,8,6,19,5,28.89,nan,29.4631,36.8165,nan,nan,nan,5,22.9,3.8,0.5
12797773,ATH,2007,8,6,20,29,34.3,nan,26.93,38.07,nan,nan,nan,50,nan,3.42,0.246
12797696,IDC,2007,8,6,22,59,31.1,0.99,27.8427,35.2768,22.1,15.4,4,0,nan,3.67,0.2
12798691,ISK,2007,8,7,11,16,1.1,nan,30.118,37.694,nan,nan,nan,3,nan,3.26,0.188
12798902,ATH,2007,8,7,16,55,10.7,nan,26.63,35.57,5,1.8,-1,18,5.5,3.83,0.246
12800654,ATH,2007,8,9,1,57,59.5,nan,27.17,38.12,2.3,15.2,-1,18,7.8,3.52,0.246
12800635,ATH,2007,8,9,7,36,45.4,nan,26.59,35.22,nan,nan,nan,10,nan,3.94,0.246
12800352,ISK,2007,8,9,19,14,48,nan,27.258,37.487,nan,nan,nan,7,nan,3.73,0.246
12800004,ISCJB,2007,8,9,23,49,5.86,1.03,27.4753,37.89,7.25,5.9,166,5.1,7.97,3.63,0.246
12801464,THE,2007,8,10,1,42,20.79,nan,26.452,36.445,nan,nan,nan,138,nan,3.75,0.27
12801240,ISK,2007,8,10,7,35,10,nan,27.733,36.948,nan,nan,nan,17,nan,3.63,0.246
12801283,ISCJB,2007,8,10,13,19,17.31,1.27,28.3162,35.802,11.19,7.096,160,29.9,8.03,4.03,0.225
12802155,ISK,2007,8,11,1,50,39.6,nan,27.955,37.051,nan,nan,nan,14,nan,3.63,0.246
12802030,ISK,2007,8,11,10,7,18.6,nan,26.697,37.944,nan,nan,nan,13,nan,3.42,0.246
12801929,ISK,2007,8,11,16,2,15.5,nan,30.392,37.011,nan,nan,nan,5,nan,3.22,0.27
12802723,DDA,2007,8,12,7,32,58.5,nan,29.0588,39.2902,nan,nan,nan,7,12.7,3.7,0.5
12802245,ATH,2007,8,12,20,24,14,nan,27.09,35.99,1.3,1.3,-1,37,2.4,3.42,0.246
12802244,ATH,2007,8,12,20,26,46.8,nan,26.98,36.12,nan,nan,nan,22,nan,3.42,0.246
12803584,DDA,2007,8,13,4,39,32.38,nan,28.8422,36.2973,nan,nan,nan,11.6,5.7,3.7,0.5
12803797,DDA,2007,8,13,4,54,36.64,nan,28.7835,36.2318,nan,nan,nan,6.4,4.7,3.8,0.5
12802985,THE,2007,8,13,23,44,7.81,nan,28.118,36.134,nan,nan,nan,27,nan,3.52,0.246
12804624,THE,2007,8,14,2,2,25.58,nan,27.028,39.061,nan,nan,nan,12,nan,3.22,0.27
12804623,IDC,2007,8,14,2,3,23.64,2.05,27.0209,36.6927,31,12.2,6,136.5,19.3,3.47,0.2
12805435,ISK,2007,8,15,3,44,40.4,nan,27.27,37.476,nan,nan,nan,4,nan,3.63,0.246
12805288,THE,2007,8,15,5,45,30.71,nan,25.632,36.509,nan,nan,nan,1,nan,3.37,0.275
12805411,ATH,2007,8,15,11,15,14.8,nan,26.53,35.54,nan,nan,nan,23,nan,3.73,0.246
12804995,ISK,2007,8,15,22,37,32.8,nan,29.915,37.586,nan,nan,nan,5,nan,3.22,0.27
12806361,ISK,2007,8,16,3,54,2.4,nan,27.603,36.936,nan,nan,nan,6,nan,3,0.27
12805781,ATH,2007,8,16,15,29,50.6,nan,25.92,35.66,nan,nan,nan,9,nan,3.73,0.246
12805711,ISK,2007,8,16,19,26,49.4,nan,29.914,37.525,nan,nan,nan,8,nan,3.22,0.27
12805673,ISK,2007,8,16,20,39,30.6,nan,27.158,38.861,nan,nan,nan,10,nan,3.22,0.27
12807214,ATH,2007,8,17,5,4,7.2,nan,25.21,35.86,10.9,3.3,-1,38,12.3,3.73,0.246
12807186,ISK,2007,8,17,6,9,16.4,nan,31.038,35.744,nan,nan,nan,16,nan,3.61,0.188
12807309,ATH,2007,8,17,6,20,23,nan,25.38,35.38,7.3,0.3,-1,14,9.6,3.47,0.22
12807062,ISK,2007,8,17,11,15,21.9,nan,27.887,36.113,nan,nan,nan,15,nan,3.52,0.246
12808157,ISK,2007,8,18,0,17,18.7,nan,30.969,37.878,nan,nan,nan,5,nan,3.22,0.27
12807793,ISK,2007,8,18,17,21,34.5,nan,28.67,36.526,nan,nan,nan,19,nan,3.63,0.246
12808663,ATH,2007,8,19,7,21,36.2,nan,25.77,35.71,nan,nan,nan,15,nan,3.83,0.246
12809628,THE,2007,8,20,0,35,59.44,nan,27.162,36.343,nan,nan,nan,3,nan,3.46,0.275
12809460,THE,2007,8,20,3,51,55.9,nan,27.169,38.045,nan,nan,nan,15,nan,3.73,0.246
12809252,ISK,2007,8,20,12,1,51.9,nan,28.864,36.315,nan,nan,nan,12,nan,3.63,0.246
12809476,ISK,2007,8,20,13,46,21.3,nan,28.782,36.182,nan,nan,nan,10,nan,3.52,0.246
12809245,ISK,2007,8,20,14,22,30.7,nan,30.319,38.126,nan,nan,nan,12,nan,3.33,0.27
12809159,ATH,2007,8,20,16,33,7.5,nan,25.5,35.63,nan,nan,nan,10,nan,3.52,0.246
12808918,ISCJB,2007,8,20,23,57,13.94,1.75,27.506,35.6035,30.67,11.53,146,33,nan,3.73,0.246
12810317,ISK,2007,8,21,0,6,30.6,nan,29.125,36.68,nan,nan,nan,24,nan,3,0.27
12810316,ISK,2007,8,21,0,12,35.6,nan,29.147,39.275,nan,nan,nan,6,nan,3.33,0.27
12810023,ISK,2007,8,21,8,21,12.9,nan,27.377,35.795,nan,nan,nan,6,nan,3.63,0.246
12810869,ISK,2007,8,22,3,37,41,nan,27.134,38.963,nan,nan,nan,11,nan,3.33,0.27
12810483,ISCJB,2007,8,22,18,19,27.74,1.09,27.4598,35.705,17.21,7.538,40,15,15.2,3.42,0.246
12810632,THE,2007,8,22,20,44,12.12,nan,27.064,38.814,nan,nan,nan,12,nan,3.83,0.246
12810400,THE,2007,8,22,22,2,53.61,nan,26.423,39.053,nan,nan,nan,4,nan,3.43,0.27
12811229,ISK,2007,8,23,11,3,40.8,nan,30.921,37.958,nan,nan,nan,8,nan,3.22,0.27
12812333,ISCJB,2007,8,24,8,22,13.39,0.8,27.2733,35.1283,6.474,5.816,7,19.8,8.9,3.47,0.22
12811900,ISK,2007,8,24,19,35,32.9,nan,27.346,37.831,nan,nan,nan,5,nan,3.63,0.246
12813248,ISK,2007,8,25,0,41,28,nan,27.834,36.561,nan,nan,nan,6,nan,3.52,0.246
12813246,ATH,2007,8,25,0,43,43.1,nan,28.09,36.44,0.1,0.4,-1,43,0.2,3.32,0.246
12813007,THE,2007,8,25,14,28,40.1,nan,25.966,36.625,nan,nan,nan,4,nan,3.42,0.246
12813984,THE,2007,8,26,13,21,15.82,nan,26.097,35.417,nan,nan,nan,1,nan,3.94,0.246
12813817,THE,2007,8,26,14,2,17.66,nan,25.466,36.167,nan,nan,nan,10,nan,3.55,0.275
12813385,ISK,2007,8,26,19,18,52,nan,27.816,36.95,nan,nan,nan,11,nan,3.63,0.246
12814852,ISK,2007,8,27,0,6,31.5,nan,29.091,37.937,nan,nan,nan,12,nan,3.33,0.27
12814751,THE,2007,8,27,1,30,16.8,nan,25.365,36.171,nan,nan,nan,9,nan,3.94,0.22
12814704,ISK,2007,8,27,3,48,36.3,nan,29.336,37.642,nan,nan,nan,5,nan,3.63,0.246
12814697,THE,2007,8,27,4,4,21.11,nan,25.55,36.549,nan,nan,nan,3,nan,3.46,0.275
12815379,IDC,2007,8,28,3,12,23.89,2.5,25.596,35.9349,37.1,21,116,31.8,21.2,3.47,0.2
12815083,ISK,2007,8,28,23,30,11.6,nan,28.29,35.419,nan,nan,nan,33,nan,3.54,0.27
12816186,IDC,2007,8,29,0,48,5.49,1.17,26.9483,36.6731,20.9,10.3,178,122.9,17.9,3.97,0.2
12816166,ISK,2007,8,29,1,23,27.5,nan,27.159,36.818,nan,nan,nan,22,nan,3.43,0.27
12816086,ISK,2007,8,29,2,3,26.6,nan,30.843,37.138,nan,nan,nan,99,nan,3.43,0.27
12816004,THE,2007,8,29,7,30,56.53,nan,26.208,35.583,nan,nan,nan,6,nan,3.75,0.22
12815831,ISK,2007,8,29,9,3,8.5,nan,28.064,37.375,nan,nan,nan,9,nan,3.33,0.27
12815733,THE,2007,8,29,13,7,39.35,nan,26.45,35.907,nan,nan,nan,23,nan,3.52,0.246
12816657,ISK,2007,8,30,9,58,51.2,nan,28.382,38.347,nan,nan,nan,7,nan,3.22,0.27
12817118,ISK,2007,8,31,16,16,7.6,nan,30.594,37.383,nan,nan,nan,2,nan,3.43,0.27
12817298,ISK,2007,8,31,19,48,26.3,nan,26.694,38.293,nan,nan,nan,4,nan,3.52,0.246
12817027,IDC,2007,8,31,20,52,42.44,3.4,26.2501,36.6989,11.7,10.3,153,18.1,21.6,5.2,nan
12955152,ISCJB,2007,9,1,0,45,18.77,1.07,26.5783,38.1294,8.175,6.145,174,5.4,9.53,3.42,0.246
12954739,ISK,2007,9,1,19,36,39.4,nan,26.55,38.693,nan,nan,nan,8,nan,3.73,0.246
12955790,ISK,2007,9,2,5,29,57.3,nan,30.193,38.632,nan,nan,nan,10,nan,3.11,0.27
12955778,ISK,2007,9,2,13,19,42,nan,30.952,37.945,nan,nan,nan,9,nan,3.33,0.27
12955359,ISK,2007,9,2,20,24,51.7,nan,26.733,38.837,nan,nan,nan,14,nan,3.94,0.246
12956548,ISK,2007,9,3,6,27,10.5,nan,29.027,36.843,nan,nan,nan,11,nan,3.63,0.246
12956518,THE,2007,9,3,7,37,52.47,nan,26.738,37.403,nan,nan,nan,6,nan,4.04,0.246
12956511,ISK,2007,9,3,8,3,33.3,nan,26.752,37.309,nan,nan,nan,15,nan,3.65,0.27
12956191,ISK,2007,9,3,9,37,43.9,nan,28.159,35.799,nan,nan,nan,30,nan,3.97,0.188
12957260,ISK,2007,9,4,2,31,30.5,nan,26.874,38.233,nan,nan,nan,10,nan,3.42,0.246
12957203,DDA,2007,9,4,3,2,6.82,nan,29.4562,35.5892,nan,nan,nan,31.9,2.3,3.7,0.5
12956734,ISK,2007,9,4,19,4,12.9,nan,28.209,35.625,nan,nan,nan,4,nan,3.52,0.246
12956679,ISK,2007,9,4,21,29,17.3,nan,27.468,34.623,nan,nan,nan,30,nan,3.94,0.246
12957417,DDA,2007,9,5,14,35,34.34,nan,27.89,36.323,nan,nan,nan,7,5.4,3.7,0.5
12957375,ISK,2007,9,5,16,0,56,nan,28.969,36.895,nan,nan,nan,8,nan,3.22,0.27
12958122,ISCJB,2007,9,6,15,43,47.69,0.53,28.8865,35.6859,6.745,4.793,179,33,nan,3.52,0.246
12958066,DDA,2007,9,6,19,51,45.5,nan,27.0993,37.2603,nan,nan,nan,7,3.6,3.8,0.5
12957989,ISK,2007,9,6,23,6,44.3,nan,27.334,35.852,nan,nan,nan,4,nan,3.52,0.246
12958708,ISK,2007,9,7,16,0,44.4,nan,31.039,37.27,nan,nan,nan,102,nan,3.42,0.283
12958624,DDA,2007,9,7,19,26,59.6,nan,29.8885,37.5308,nan,nan,nan,6.6,6.2,3.9,0.5
12958603,ISCJB,2007,9,7,20,32,0.65,0.95,27.6377,35.321,11.34,4.891,156,33,nan,3.29,0.22
12958571,ISK,2007,9,7,21,54,28.1,nan,29.929,37.67,nan,nan,nan,8,nan,3.47,0.22
12960288,IDC,2007,9,9,5,14,56.2,0.62,26.4609,38.8495,14,12.2,169,0,nan,4.4,nan
12961070,ISK,2007,9,10,0,25,23.2,nan,29.131,37.842,nan,nan,nan,8,nan,3.33,0.27
12960877,THE,2007,9,10,14,8,7.57,nan,25.661,36.614,nan,nan,nan,5,nan,4.03,0.22
12960532,DDA,2007,9,10,19,33,30.53,nan,29.7507,37.6205,nan,nan,nan,7,2,3.7,0.5
12961512,DDA,2007,9,11,5,32,1.66,nan,27.775,39.233,nan,nan,nan,7,3.7,3.8,0.5
12961628,ISK,2007,9,11,11,23,16.4,nan,27.669,39.378,nan,nan,nan,7,nan,3.73,0.246
12961129,ISK,2007,9,11,22,20,57.5,nan,29.225,37.785,nan,nan,nan,17,nan,3.22,0.27
12962357,ISK,2007,9,12,7,21,49.8,nan,27.552,39.089,nan,nan,nan,12,nan,2.9,0.27
12962587,ATH,2007,9,12,9,15,44.5,nan,27.59,35.63,7.8,5.6,-1,23,2.6,3.32,0.246
12962131,ATH,2007,9,12,13,27,46.3,nan,27.52,36.04,nan,nan,nan,5,nan,3.42,0.246
12962046,DDA,2007,9,12,21,18,44.59,nan,26.7463,36.6683,nan,nan,nan,7,5.7,3.7,0.5
12963236,ISK,2007,9,13,6,21,39.4,nan,27.034,38.886,nan,nan,nan,10,nan,3.11,0.27
12963071,ISK,2007,9,13,15,37,41.7,nan,31.533,37.02,nan,nan,nan,21,nan,3.33,0.27
12962734,ATH,2007,9,13,21,56,58,nan,27.18,35.1,nan,nan,nan,21,nan,3.63,0.246
12963716,ISK,2007,9,14,18,27,16.8,nan,30.62,37.06,nan,nan,nan,78,nan,3.33,0.27
12964777,ISK,2007,9,15,1,31,51.8,nan,27.929,36.383,nan,nan,nan,24,nan,3.83,0.246
12964601,ISCJB,2007,9,15,11,50,20.03,1.11,27.7827,35.5661,9.281,5.07,150,7.6,6.33,3.94,0.246
12964485,ISK,2007,9,15,21,37,24.1,nan,29.952,37.522,nan,nan,nan,5,nan,3.54,0.27
12965125,ISK,2007,9,16,18,29,23.2,nan,27.768,38.888,nan,nan,nan,12,nan,3.65,0.27
12965374,ISK,2007,9,16,20,57,48.4,nan,27.041,37.23,nan,nan,nan,5,nan,3.22,0.27
12965328,IDC,2007,9,16,21,58,32.92,1.38,25.5987,35.8449,316,24.1,141,0,nan,3.97,0.2
12965880,THE,2007,9,17,19,31,3.54,nan,26.341,35.366,nan,nan,nan,35,nan,3.52,0.246
12965792,THE,2007,9,17,22,31,45.43,nan,25.987,35.84,nan,nan,nan,13,nan,3.32,0.246
12966615,ISK,2007,9,18,15,7,34.5,nan,30.771,38.59,nan,nan,nan,5,nan,3.22,0.27
12967711,THE,2007,9,19,0,20,0.2,nan,26.697,37.693,nan,nan,nan,2,nan,3.85,0.22
12967483,ATH,2007,9,19,8,19,36.3,nan,25.52,35.68,nan,nan,nan,29,nan,3.32,0.246
12967196,ISCJB,2007,9,19,17,8,41.83,0.98,25.4706,35.5972,12.33,6.795,172,33,nan,3.73,0.246
12967098,ISK,2007,9,19,20,51,28,nan,30.922,37.206,nan,nan,nan,91,nan,3.54,0.27
12967256,THE,2007,9,19,23,7,20.16,nan,26.17,35.597,nan,nan,nan,19,nan,3.42,0.246
12968349,ISK,2007,9,20,5,9,46,nan,27.204,37.93,nan,nan,nan,10,nan,2.9,0.27
12968330,ISK,2007,9,20,5,54,21,nan,31.215,36.657,nan,nan,nan,14,nan,3.54,0.27
12968190,IDC,2007,9,20,6,18,56.35,5.08,29.2692,39.1798,19.3,15.6,99,31.3,44.3,4.15,0.188
12968110,THE,2007,9,20,8,45,59.4,nan,25.702,36.624,nan,nan,nan,0,nan,3.94,0.246
12968015,ISK,2007,9,20,15,54,27.3,nan,28.027,36.554,nan,nan,nan,28,nan,3.22,0.27
12967985,IDC,2007,9,20,16,56,8.41,3.45,29.0111,35.9488,18.3,13.6,15,33.3,31.2,4.06,0.188
